region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
95124,California,37.2869115,37.2270126,-121.896616,-121.9511991,37.257637630220884,-121.92217675768548,1247.8,14839,99.406528189910986,98.434494195688231,125047,298266,217895,270671,151437,62,1063316,15.5,265829,39979672.805639669,117463063.22543332,74675272.5083557,98892365.976965249,55790389.561187722,22456.11015625,386800764.07758218,"[[0,585],[5,2123],[10,4092],[15,4313],[20,2225],[25,807],[30,280],[35,113],[40,52],[45,33],[50,34],[55,28],[60,16],[65,12],[70,7],[75,7],[80,8],[85,5],[90,3],[95,4],[100,5],[105,8],[110,4],[115,2],[120,3],[125,1],[130,4],[140,3],[145,2],[150,3],[160,2],[165,2],[175,2],[185,2],[190,2],[195,1],[200,2],[210,1],[215,1],[220,1],[230,4],[235,1],[245,2],[255,3],[260,2],[265,2],[270,2],[285,1],[290,1],[295,1],[310,1],[325,1],[375,2],[390,1],[400,1],[435,1],[455,1],[500,1],[540,1],[555,1],[585,1],[600,1],[625,1],[660,1],[665,1],[680,1],[810,1],[970,1],[980,1],[1335,1],[1390,1]]",105453.88804712609,1194,POINT(-121.922176757685 37.2576376302209)
95136,California,37.2891466,37.2558039,-121.8093954,-121.878119,37.269192639465771,-121.85004064844942,1247.8,9657,99.0796318527411,97.506058158319874,81585,189300,145250,166539,134534,62,717208,15.5,179302,26180576.37979126,74219914.589538544,50028288.3122986,60522776.712597653,49865046.55137939,22703.174609375,260816602.54560551,"[[0,471],[5,1632],[10,2322],[15,2659],[20,1530],[25,463],[30,159],[35,89],[40,45],[45,37],[50,28],[55,29],[60,27],[65,12],[70,12],[75,13],[80,12],[85,9],[90,7],[95,7],[100,5],[105,5],[110,6],[115,5],[125,2],[130,1],[135,6],[140,3],[145,1],[150,7],[155,2],[160,2],[165,2],[180,6],[185,1],[190,3],[205,1],[210,2],[220,1],[225,2],[235,3],[260,1],[265,1],[270,2],[275,3],[280,1],[285,3],[290,1],[295,2],[305,1],[315,1],[345,2],[360,2],[385,1],[400,1],[480,1],[485,1],[655,1],[690,1],[735,1],[1535,1]]",71106.6971940093,676,POINT(-121.850040648449 37.2691926394658)
95139,California,37.2349086,37.2164449,-121.7543414,-121.7785337,37.226203194598689,-121.76663342756176,1247.8,1905,99.848561332660267,96.309403437815973,15056,40380,32971,28985,10332,62,127724,15.5,31931,4796225.4182861336,15624604.0492981,11837509.83416138,10088920.252581788,3731483.4670227058,22458.365167236327,46078743.0213501,"[[0,100],[5,323],[10,449],[15,554],[20,329],[25,98],[30,21],[35,7],[40,4],[45,2],[50,1],[55,2],[60,1],[65,3],[70,3],[75,1],[100,1],[115,1],[120,1],[240,1],[265,1],[485,1],[795,1]]",12562.49485316716,151,POINT(-121.766633427562 37.2262031945987)
95210,California,38.0567875,37.9935813,-121.2793786,-121.3261587,38.022619178769084,-121.29637852956353,1224.85,9271,99.253024723829569,98.272206911172361,90552,186636,131714,154493,190849,62,754244,15.5,188561,28625544.553265367,72748671.684765637,45369998.306866467,54855981.685900845,70438285.027929664,22258.93505859375,272038481.258728,"[[0,364],[5,1479],[10,2521],[15,2463],[20,1291],[25,487],[30,212],[35,124],[40,52],[45,29],[50,18],[55,18],[60,14],[65,18],[70,16],[75,10],[80,5],[85,8],[90,10],[95,10],[100,10],[105,7],[110,8],[115,3],[120,1],[125,2],[130,4],[135,2],[140,2],[145,3],[150,1],[155,1],[160,4],[165,2],[170,2],[175,3],[180,3],[185,4],[190,3],[200,2],[205,2],[210,1],[215,3],[220,1],[225,1],[230,3],[240,1],[250,3],[270,1],[275,1],[290,1],[295,1],[300,1],[310,1],[315,1],[320,1],[325,1],[340,1],[355,2],[390,1],[395,1],[405,1],[420,2],[430,1],[440,1],[450,1],[490,1],[500,1],[520,1],[525,1],[545,1],[565,2],[620,1],[635,1],[650,1],[680,2],[690,1],[700,1],[1110,1],[1155,1],[1165,1],[1325,1],[1635,1],[1715,1]]",74166.1294686951,98,POINT(-121.296378529564 38.0226191787691)
95337,California,37.8159773,37.6642566,-121.1775264,-121.3080736,37.77976020657777,-121.23225888609291,1224.85,9560,79.9919191919192,96.5754116577432,65496,184953,162821,174056,242083,62,829409,15.5,207352.25,20784810.938226324,73415880.750707969,56965075.378161587,61120728.195031725,90185241.318341091,22544.105493164061,302471736.58046895,"[[0,471],[5,1620],[10,2359],[15,2236],[20,1280],[25,672],[30,372],[35,137],[40,69],[45,41],[50,27],[55,26],[60,18],[65,13],[70,17],[75,27],[80,10],[85,7],[90,9],[95,7],[100,10],[105,3],[110,4],[115,2],[120,7],[125,12],[130,6],[135,2],[140,3],[145,4],[150,2],[155,7],[160,2],[165,5],[170,3],[175,3],[185,2],[190,1],[200,2],[210,2],[215,1],[220,1],[225,3],[240,3],[245,2],[250,1],[255,2],[260,2],[265,1],[285,1],[290,1],[295,1],[300,1],[310,3],[325,1],[330,1],[335,1],[340,3],[345,1],[390,1],[460,1],[505,1],[510,1],[530,1],[560,1],[565,1],[575,1],[620,2],[625,1],[680,1],[710,1],[750,1],[765,1],[775,1],[835,1],[845,1],[920,2],[940,1],[950,1],[1085,1],[1115,1],[1125,1],[1140,1],[1400,1],[1455,1],[1645,1],[2035,1]]",82463.179003387253,596,POINT(-121.232258886093 37.7797602065778)
95831,California,38.5226449,38.4731056,-121.5052166,-121.5574711,38.495835574445785,-121.53033701398974,1209.5506208571483,13182,99.28258842097712,95.25254714936051,100310,296792,217629,238726,80948,62,934405,15.5,233601.25,31071363.89258422,110125653.02921139,72930174.05078125,81460266.095575035,28667641.531866461,21499.275573730469,324255098.60001832,"[[0,854],[5,2288],[10,2946],[15,2837],[20,2012],[25,1132],[30,574],[35,244],[40,110],[45,49],[50,20],[55,9],[60,16],[65,9],[70,6],[75,12],[80,7],[85,3],[90,1],[95,4],[100,2],[105,1],[110,5],[115,1],[120,2],[125,3],[145,1],[150,3],[155,1],[160,1],[180,1],[190,2],[210,2],[215,2],[220,1],[225,1],[230,1],[240,1],[245,2],[255,1],[260,2],[265,1],[280,2],[305,1],[330,1],[345,1],[370,1],[410,1],[415,1],[650,1],[760,1],[775,1],[850,1]]",88401.999277379364,614,POINT(-121.53033701399 38.4958355744458)
97303,Oregon,45.0843088,44.9644757,-122.9612481,-123.0733218,45.005927978119431,-123.02306583309426,907.8,12092,94.64074512123004,94.446614074826215,103656,274448,176016,215690,186368,62,956178,15.5,239044.5,24350891.560781863,77939595.735952735,44274377.931472763,55927791.752398677,50724638.224682614,16273.219287109374,253217295.20528889,"[[0,771],[5,2207],[10,2750],[15,2573],[20,1841],[25,926],[30,398],[35,187],[40,93],[45,59],[50,38],[55,28],[60,9],[65,25],[70,24],[75,10],[80,14],[85,10],[90,5],[95,3],[100,3],[105,4],[110,3],[115,6],[120,4],[125,5],[130,2],[135,6],[140,6],[145,2],[150,5],[155,3],[160,2],[165,1],[170,1],[175,1],[180,1],[185,3],[190,2],[195,2],[200,1],[205,2],[210,1],[215,1],[220,2],[225,3],[230,1],[235,2],[240,2],[275,1],[280,2],[285,1],[290,5],[295,1],[330,1],[335,1],[345,1],[395,1],[405,2],[415,1],[420,2],[455,1],[460,1],[465,2],[545,2],[555,1],[565,1],[600,1],[605,1],[610,1],[625,1],[650,1],[655,2],[735,2],[755,2],[890,1],[925,1],[930,1],[1320,1],[1870,1],[1885,1]]",67332.5914829257,52,POINT(-123.023065833094 45.0059279781194)
85202,Arizona,33.4157401,33.3571416,-111.8569983,-111.8933872,33.381654045053239,-111.87509378015099,1365.1,9253,99.3590406285537,96.2751014462595,46884,191221,106039,131201,479025,64,954370,16,238592.5,16437659.86906128,81372358.78263551,39930268.867510989,50781052.213665761,190725511.38694447,25407.499206542969,379246851.11981809,"[[0,484],[5,1300],[10,2271],[15,2195],[20,1286],[25,640],[30,298],[35,146],[40,106],[45,89],[50,49],[55,36],[60,32],[65,25],[70,24],[75,17],[80,16],[85,25],[90,11],[95,5],[100,8],[105,10],[110,4],[115,4],[120,6],[125,8],[130,4],[135,4],[140,3],[145,4],[150,3],[155,4],[160,2],[165,5],[170,1],[175,3],[180,3],[185,1],[190,1],[200,6],[205,3],[210,2],[215,2],[220,4],[225,3],[230,2],[240,2],[245,2],[250,3],[255,3],[260,4],[265,1],[275,1],[280,5],[285,3],[290,4],[295,1],[305,1],[310,2],[315,2],[330,1],[335,2],[340,1],[350,1],[360,1],[370,1],[375,2],[380,1],[405,1],[410,1],[415,1],[435,1],[440,1],[445,1],[470,1],[480,1],[490,1],[495,1],[520,1],[525,1],[530,2],[540,1],[550,1],[565,1],[570,2],[590,1],[595,1],[625,1],[650,1],[660,1],[690,1],[720,1],[725,1],[730,1],[740,1],[770,1],[775,1],[800,1],[815,1],[825,1],[865,1],[875,1],[890,1],[905,1],[910,1],[920,1],[930,1],[960,1],[1070,1],[1080,1],[1090,1],[1270,1],[1325,1],[1395,1],[1430,1],[1680,1],[1690,1],[2035,1],[2350,1],[2905,1]]",163316.19964470569,155,POINT(-111.875093780151 33.3816540450532)
85282,Arizona,33.4133421,33.377708,-111.8801009,-111.9781225,33.392556483236028,-111.92734937904673,1365.1,14924,99.480336177583879,96.246614213852709,83370,310453,143142,186625,913822,64,1637412,16,409353,29011333.682427976,132077907.90249018,54048109.065283217,72233275.043066368,362543497.98502821,25357.370581054685,649914123.678296,"[[0,906],[5,2377],[10,3485],[15,3534],[20,2122],[25,884],[30,353],[35,175],[40,109],[45,106],[50,68],[55,51],[60,51],[65,47],[70,31],[75,36],[80,21],[85,39],[90,26],[95,18],[100,14],[105,24],[110,16],[115,23],[120,18],[125,11],[130,15],[135,10],[140,13],[145,12],[150,10],[155,10],[160,9],[165,10],[170,5],[175,9],[180,6],[185,8],[190,2],[195,7],[200,7],[205,6],[210,7],[215,7],[220,8],[225,6],[230,4],[235,9],[240,1],[245,7],[250,2],[255,5],[260,3],[265,4],[270,5],[275,4],[280,4],[285,5],[290,4],[295,4],[300,2],[305,2],[310,4],[315,5],[320,2],[325,1],[330,2],[335,5],[340,3],[345,2],[350,1],[355,5],[360,2],[375,1],[380,6],[385,2],[390,2],[395,3],[400,2],[410,4],[420,4],[435,1],[440,1],[445,4],[460,1],[465,2],[470,1],[480,3],[485,1],[490,2],[495,1],[500,2],[505,4],[510,1],[520,2],[525,1],[530,1],[540,3],[545,1],[560,3],[565,2],[570,1],[575,1],[580,3],[585,1],[590,1],[615,1],[620,1],[625,1],[640,1],[660,1],[665,1],[680,1],[705,2],[725,1],[745,2],[760,1],[830,1],[860,1],[865,1],[915,1],[940,1],[955,1],[965,1],[980,1],[995,3],[1005,1],[1020,1],[1065,1],[1095,1],[1115,1],[1155,1],[1165,1],[1175,1],[1255,1],[1270,2],[1290,1],[1300,1],[1350,1],[1360,1],[1425,1],[1530,1],[1535,1],[1560,1],[1825,1],[2470,1],[3545,1],[6235,1]]",279874.45238147659,304,POINT(-111.927349379047 33.392556483236)
85374,Arizona,33.6806251,33.623723,-112.3329038,-112.4761536,33.64535583033642,-112.39946532901536,1365.1,18266,99.438412579558218,98.246557659208264,30526,369306,334205,407101,267835,64,1408973,16,352243.25,10679544.033288574,162524685.32119146,126145993.57827152,159413302.15588382,107162824.47399291,26011.0990234375,565926349.56262791,"[[0,415],[5,2101],[10,5490],[15,5051],[20,3050],[25,1276],[30,348],[35,125],[40,67],[45,28],[50,27],[55,24],[60,22],[65,18],[70,21],[75,18],[80,10],[85,10],[90,10],[95,4],[100,11],[105,6],[110,5],[115,8],[120,3],[125,5],[130,6],[135,2],[140,6],[145,7],[150,2],[155,7],[160,8],[170,1],[175,3],[180,3],[185,1],[190,1],[195,4],[200,1],[205,1],[210,1],[215,2],[220,1],[225,2],[250,1],[265,2],[270,2],[285,2],[295,2],[300,1],[330,2],[335,2],[345,1],[350,4],[355,1],[380,2],[395,3],[400,2],[405,1],[410,2],[415,3],[430,1],[455,1],[460,1],[465,1],[480,1],[575,1],[585,1],[595,1],[625,1],[745,1],[775,1],[800,1],[815,1],[985,1],[995,1],[1030,1],[1035,1],[1100,1],[1260,1],[2585,1],[2820,1]]",243706.54737531152,381,POINT(-112.399465329015 33.6453558303364)
85741,Arizona,32.3670261,32.3043258,-111.0069671,-111.085511,32.336586767536282,-111.03905256730971,1381.25,11363,97.93641473030786,97.327623126338324,40816,138451,98175,123397,506270,64,907109,16,226777.25,14583429.555487063,60650307.851733409,38170405.380242936,48639013.404296882,205236653.62481695,26172.388598632813,367279809.81657708,"[[0,584],[5,1691],[10,2710],[15,2731],[20,1962],[25,909],[30,292],[35,133],[40,76],[45,34],[50,30],[55,22],[60,21],[65,16],[70,17],[75,17],[80,5],[85,9],[90,6],[95,6],[100,3],[105,3],[110,5],[115,4],[120,4],[125,4],[130,6],[135,1],[145,2],[150,4],[155,1],[160,3],[165,1],[170,2],[180,1],[185,2],[190,1],[195,1],[225,2],[230,3],[235,1],[250,2],[260,2],[270,1],[275,1],[280,2],[290,1],[300,1],[305,1],[340,1],[345,1],[405,2],[420,1],[430,1],[455,1],[480,1],[485,1],[505,1],[565,1],[570,1],[585,2],[610,1],[650,1],[745,1],[750,1],[850,1],[880,2],[1035,1],[1330,1],[1470,1],[1830,1],[2360,1],[2495,1]]",158162.79704989004,332,POINT(-111.03905256731 32.3365867675363)
91320,California,34.2061871,34.1529919,-118.8897392,-118.9982988,34.177705064166972,-118.94061194381905,1309.85,13934,99.060869565217388,97.851123595505612,98434,290176,229250,265206,328979,64,1212045,16,303011.25,33012238.482806407,119642216.55993651,84122138.25321044,99411133.0044861,128073324.07726441,24495.77428588867,464261050.37770391,"[[0,572],[5,1970],[10,3555],[15,3620],[20,2185],[25,849],[30,371],[35,195],[40,92],[45,62],[50,46],[55,32],[60,33],[65,26],[70,22],[75,25],[80,20],[85,10],[90,14],[95,9],[100,13],[105,8],[110,6],[115,11],[120,6],[125,4],[130,7],[135,8],[140,3],[145,1],[150,2],[155,5],[160,9],[165,5],[170,7],[175,3],[180,4],[185,3],[190,1],[195,8],[200,4],[205,2],[210,1],[215,5],[220,1],[225,2],[230,2],[240,1],[245,3],[250,7],[255,1],[260,1],[265,1],[270,2],[275,2],[285,6],[290,1],[295,2],[305,2],[310,2],[315,2],[320,1],[325,1],[340,4],[345,1],[350,1],[355,2],[365,2],[375,1],[380,2],[385,3],[390,2],[395,1],[400,3],[410,1],[425,2],[435,1],[440,1],[450,1],[455,2],[460,1],[485,1],[500,2],[510,1],[515,1],[525,1],[530,1],[540,1],[565,1],[575,3],[605,1],[610,1],[620,1],[635,1],[680,1],[690,2],[700,1],[785,1],[840,1],[1000,1],[1090,1],[1140,1],[1280,1],[1485,1],[1575,1],[2795,1]]",126571.9651509062,894,POINT(-118.940611943819 34.177705064167)
91911,California,32.6284653,32.5784425,-116.9944917,-117.0977549,32.609832986837716,-117.05334153961363,1294.55,16614,99.498414528682616,96.2683972650365,132740,218755,186000,209055,683720,64,1430270,16,357567.5,44911077.396813959,90467804.837463409,67261226.727484092,80496702.217034891,264791583.65304574,24637.524859619141,547928394.83184183,"[[0,950],[5,2430],[10,3926],[15,4545],[20,2536],[25,816],[30,245],[35,166],[40,124],[45,84],[50,74],[55,92],[60,71],[65,49],[70,43],[75,39],[80,32],[85,30],[90,32],[95,24],[100,23],[105,14],[110,14],[115,16],[120,14],[125,14],[130,18],[135,8],[140,12],[145,9],[150,4],[155,9],[160,7],[165,7],[170,7],[175,4],[180,10],[185,5],[190,2],[195,6],[200,4],[205,2],[210,3],[215,1],[220,3],[225,5],[230,2],[235,3],[240,3],[245,3],[250,3],[260,2],[265,4],[270,3],[275,1],[280,1],[285,1],[290,1],[295,5],[300,4],[305,1],[310,1],[315,2],[320,1],[325,1],[330,1],[345,1],[355,1],[360,2],[365,2],[375,1],[385,2],[390,1],[395,1],[415,1],[420,1],[475,1],[490,1],[515,2],[530,1],[550,2],[565,1],[590,1],[625,1],[645,1],[650,1],[685,1],[730,1],[740,1],[745,1],[785,1],[805,2],[815,1],[850,1],[945,1],[960,1],[990,1],[1175,1],[1405,1],[1420,1],[1440,1],[2815,1]]",149382.27886966954,656,POINT(-117.053341539614 32.6098329868377)
92019,California,32.8258379,32.7297258,-116.7911807,-116.9479866,32.778622196843905,-116.9135410959796,1294.55,10817,87.028320086426419,95.912395814860787,108854,224344,168045,212456,163525,64,877224,16,219306,36454885.585412607,92142795.157037333,61660006.658050545,79493193.7966736,63241747.060760513,24417.898120117188,332992628.25793445,"[[0,656],[5,1821],[10,2360],[15,2153],[20,1394],[25,798],[30,587],[35,328],[40,224],[45,149],[50,89],[55,39],[60,51],[65,32],[70,13],[75,15],[80,17],[85,9],[90,5],[95,9],[100,8],[110,2],[115,1],[120,1],[125,1],[130,2],[135,2],[140,2],[145,2],[150,2],[155,3],[160,1],[165,3],[170,2],[175,1],[180,2],[185,1],[190,1],[195,1],[205,1],[210,2],[215,2],[225,2],[240,1],[245,3],[260,1],[280,1],[305,1],[310,1],[320,1],[345,2],[375,2],[535,1],[620,1],[640,1],[655,1],[715,1],[725,2],[795,1],[1155,1],[1540,1]]",90784.120927401542,1234,POINT(-116.91354109598 32.7786221968439)
92123,California,32.8619926,32.7795123,-117.1066661,-117.1618834,32.800978801700637,-117.13636731818757,1294.55,7420,99.506685706867458,96.803652968036531,40701,88910,60111,80814,722925,64,993461,16,248365.25,13775529.393603513,36071938.937597655,21660185.339624032,30118382.951080322,275370441.58804929,24092.368249511717,376996478.20995492,"[[0,456],[5,851],[10,1871],[15,2094],[20,829],[25,242],[30,96],[35,95],[40,68],[45,39],[50,51],[55,44],[60,44],[65,31],[70,28],[75,20],[80,24],[85,16],[90,23],[95,20],[100,18],[105,19],[110,14],[115,10],[120,24],[125,23],[130,8],[135,9],[140,17],[145,12],[150,22],[155,7],[160,14],[165,13],[170,8],[175,6],[180,13],[185,7],[190,5],[195,11],[200,5],[205,14],[210,9],[215,3],[220,9],[225,3],[230,9],[235,2],[240,9],[245,5],[250,5],[255,4],[260,5],[265,3],[270,4],[275,4],[280,6],[285,4],[290,4],[295,5],[300,1],[305,5],[310,6],[315,1],[320,4],[325,1],[335,1],[345,3],[350,7],[355,2],[360,2],[370,2],[375,4],[380,2],[385,1],[395,3],[400,1],[405,1],[410,1],[415,2],[420,1],[425,1],[430,3],[435,4],[445,1],[460,1],[470,1],[490,1],[510,1],[515,1],[525,1],[530,1],[535,1],[540,1],[545,1],[555,1],[585,3],[590,2],[605,1],[610,2],[620,1],[630,2],[650,1],[660,1],[665,2],[695,1],[715,1],[720,1],[730,1],[760,1],[780,1],[805,1],[810,1],[865,1],[895,1],[965,1],[1035,1],[1040,1],[1220,1],[1275,1],[1300,1],[1370,1],[1470,1],[1940,1],[2810,1]]",102780.9355602501,552,POINT(-117.136367318188 32.8009788017006)
92841,California,33.8028635,33.7734498,-117.9586281,-118.0123235,33.787063263566388,-117.97648731484098,1251.2,7573,99.507824331145883,96.0431198478123,79465,126897,60701,105404,487571,64,860038,16,215009.5,26115666.600549322,50807382.855517566,21559835.921130363,38800329.079663083,183801818.92469475,23638.6158996582,321085033.38155526,"[[0,432],[5,1139],[10,1786],[15,1809],[20,1139],[25,437],[30,188],[35,103],[40,73],[45,53],[50,38],[55,30],[60,20],[65,16],[70,14],[75,14],[80,9],[85,11],[90,7],[95,10],[100,8],[105,13],[110,7],[115,9],[120,9],[125,5],[130,2],[135,7],[140,6],[145,1],[150,7],[155,4],[160,3],[165,6],[170,4],[175,7],[180,7],[185,3],[190,3],[195,1],[200,2],[205,2],[210,2],[215,1],[220,2],[225,2],[230,4],[245,1],[250,2],[255,4],[265,2],[270,4],[275,2],[280,1],[285,3],[290,4],[295,1],[305,1],[315,3],[320,4],[325,3],[340,3],[345,4],[350,3],[355,2],[360,1],[365,2],[370,1],[380,1],[385,1],[390,3],[395,1],[405,2],[415,3],[435,2],[440,2],[455,1],[460,2],[465,2],[470,1],[480,2],[495,2],[510,1],[530,2],[540,1],[585,1],[595,1],[620,1],[630,2],[650,1],[675,1],[680,2],[685,2],[700,1],[750,1],[760,1],[770,1],[775,1],[785,1],[790,1],[840,2],[865,1],[980,1],[985,1],[990,1],[1065,1],[1070,1],[1085,1],[1095,1],[1120,1],[1195,1],[1325,1],[1500,1],[1550,1],[1600,1],[1640,1],[1950,1],[2605,1],[3040,1]]",87537.741153569528,302,POINT(-117.976487314841 33.7870632635664)
94022,California,37.4056333,37.3282335,-122.0962823,-122.1789952,37.380636330977545,-122.12569598009247,1247.8,6693,96.02377807133422,92.075938918695826,46568,175117,110157,133197,84686,64,549725,16,137431.25,14805805.469848638,66348961.7357971,37812813.57998655,46679386.687554948,30593829.87075197,22934.092901611326,196240797.34393927,"[[0,650],[5,1163],[10,1231],[15,1100],[20,883],[25,657],[30,372],[35,209],[40,101],[45,62],[50,56],[55,26],[60,26],[65,22],[70,13],[75,12],[80,14],[85,11],[90,8],[95,1],[100,3],[105,3],[110,3],[115,3],[120,8],[125,4],[130,4],[135,3],[140,4],[145,1],[150,2],[160,2],[165,2],[170,5],[175,2],[185,1],[195,2],[200,1],[205,1],[215,1],[225,2],[230,1],[235,1],[240,2],[260,1],[265,1],[280,1],[285,1],[290,1],[295,1],[305,1],[335,1],[345,1],[355,2],[410,1],[445,1],[450,1],[1590,1]]",53501.329354240392,834,POINT(-122.125695980092 37.3806363309775)
94592,California,38.1172957,38.0734331,-122.2482157,-122.2916276,38.095136847908243,-122.27167553940606,1224.85,650,93.117408906882588,94.20289855072464,8095,28172,7935,23846,118296,64,186344,16,46586,2560090.8026000983,10607164.477911379,2576492.7599487309,8920418.2486938443,42665199.8963318,22955.570654296873,67329366.18548584,"[[0,37],[5,123],[10,140],[15,80],[20,31],[25,14],[30,14],[35,9],[40,19],[45,15],[50,11],[55,7],[60,14],[65,12],[70,10],[75,6],[80,7],[85,3],[90,3],[95,4],[100,2],[105,6],[110,2],[120,3],[125,1],[130,1],[135,2],[140,3],[145,4],[160,3],[165,1],[170,2],[175,2],[180,1],[185,1],[190,3],[195,2],[205,2],[215,2],[220,3],[230,3],[235,1],[250,2],[255,2],[275,1],[295,1],[300,1],[305,1],[325,1],[340,1],[350,1],[355,2],[360,2],[385,1],[400,1],[410,1],[420,1],[425,1],[445,1],[450,1],[455,1],[500,1],[580,1],[630,1],[650,1],[720,1],[790,1],[800,1],[870,1],[875,1],[900,1],[970,1],[1030,1],[1040,1],[1100,1],[1215,1],[1245,1],[1360,1],[2195,1]]",18356.073987961609,15,POINT(-122.271675539406 38.0951368479082)
95129,California,37.323062,37.287268,-121.9685956,-122.034689,37.305195642250844,-122.00249284348617,1247.8,9301,99.250422297297291,98.936283374109138,79024,203408,143529,175115,167997,64,769073,16,192268.25,25142835.55156251,80091216.770312518,50632128.249523945,62083043.745642088,61979008.8647339,23334.240258789061,279928233.1817748,"[[0,247],[5,1038],[10,2513],[15,3003],[20,1480],[25,424],[30,145],[35,59],[40,40],[45,37],[50,28],[55,30],[60,24],[65,15],[70,10],[75,8],[80,13],[85,15],[90,15],[95,13],[100,15],[105,14],[110,9],[115,6],[120,7],[125,5],[130,3],[135,3],[140,6],[145,5],[150,5],[155,1],[160,6],[165,2],[170,5],[180,4],[185,3],[200,4],[210,3],[215,1],[220,1],[225,1],[230,1],[250,1],[255,1],[260,1],[265,1],[310,1],[315,2],[335,1],[345,1],[365,3],[370,1],[375,1],[385,1],[390,1],[400,1],[410,1],[425,2],[440,1],[465,1],[490,1],[560,1],[585,1],[595,1],[600,1],[655,1],[690,1],[710,1],[1185,1],[1320,1],[1325,1],[1475,1]]",76317.12060749669,608,POINT(-122.002492843486 37.3051956422508)
95133,California,37.3888571,37.3554308,-121.8369789,-121.8913695,37.3739231417147,-121.85767180832129,1247.8,5278,98.703170028818448,96.313868613138681,59172,100947,66344,91008,209746,64,527217,16,131804.25,19241140.274401862,38917106.477832057,22264595.102343746,34414604.171600312,77831884.254803449,23351.559008789063,192669330.28098157,"[[0,370],[5,851],[10,1011],[15,1427],[20,940],[25,224],[30,78],[35,49],[40,37],[45,33],[50,23],[55,16],[60,20],[65,11],[70,11],[75,6],[80,6],[85,7],[90,10],[95,10],[100,8],[105,5],[110,3],[115,7],[120,3],[125,7],[130,5],[135,3],[140,2],[145,3],[150,2],[155,1],[160,2],[165,2],[170,3],[175,2],[180,2],[185,1],[190,5],[195,1],[200,1],[210,3],[215,4],[220,4],[225,4],[230,1],[240,1],[245,2],[265,1],[275,2],[280,2],[285,1],[300,1],[305,2],[310,1],[315,2],[320,1],[340,3],[345,1],[370,2],[375,1],[380,1],[390,1],[395,1],[405,1],[415,1],[460,1],[500,1],[520,1],[540,1],[570,1],[575,1],[645,1],[675,1],[680,1],[685,1],[700,1],[725,1],[795,1],[800,1],[815,1],[820,1],[850,1],[860,1],[935,1],[970,1],[1030,1],[1040,1],[1180,1],[1485,1],[1545,1],[1785,1]]",52527.636634890921,204,POINT(-121.857671808321 37.3739231417147)
95322,California,37.3004714,37.026015,-120.8814506,-121.0978844,37.2133326736157,-121.00756831464876,1235.05,486,11.115702479338843,90.334572490706321,4051,8197,5215,8596,11077,64,37136,16,9284,1272388.8230346681,3312287.9067016593,1874696.3384033197,3060711.3503906257,4164704.1065124529,23460.315948486328,13684788.525042715,"[[0,31],[5,73],[10,109],[15,118],[20,71],[25,40],[30,21],[35,11],[40,1],[55,3],[70,1],[85,1],[100,1],[110,1],[125,1],[220,1],[225,1],[300,1]]",3730.897896517602,0,POINT(-121.007568314649 37.2133326736157)
85268,Arizona,33.6400612,33.5675174,-111.7009252,-111.780214,33.604749144342549,-111.7314058126626,1365.1,10372,97.4417751696314,97.600451679683829,39983,227409,150279,172682,221743,68,812096,17,203024,13921618.449200438,99023707.642858863,57256178.792913839,67931817.533160388,88373939.747381613,27409.946990966797,326507262.16551548,"[[0,493],[5,1528],[10,2160],[15,2271],[20,1697],[25,957],[30,602],[35,280],[40,139],[45,65],[50,35],[55,17],[60,19],[65,14],[70,6],[75,10],[80,5],[85,8],[90,3],[95,2],[100,5],[105,5],[110,2],[115,5],[120,1],[125,4],[130,4],[135,4],[140,1],[145,1],[150,2],[155,4],[160,2],[165,3],[175,2],[185,1],[205,1],[215,1],[225,1],[235,1],[240,1],[260,2],[280,1],[335,1],[505,1],[655,1],[685,1],[700,1],[825,1],[1540,1]]",140604.79356866836,287,POINT(-111.731405812663 33.6047491443425)
